ID,Tokens,Labels
350,collisions,I-COLLISION
350,at,O
350,2.76,B-ENERGY
350,TeV,I-ENERGY
350,is,O
350,performed,O
350,with,O
350,the,O
350,COMPASS,B-DETECTOR
350,detector,O
350,at,O
350,Tevatron,B-FACILITY
350,.,O
350,The,O
350,LHCb,B-EXPERIMENT
350,experiment,I-EXPERIMENT
350,measures,O
350,underlying,O
350,event,O
350,activity,O
350,in,O
350,events,O
350,containing,O
350,a,O
350,photon,B-PARTICLE
350,.,O
350,Tuned,O
350,Monte,O
350,Carlo,O
350,models,O
350,are,O
350,compared,O
350,with,O
350,data,O
350,across,O
350,multiple,O
350,observables,O
350,.,O
350,Activity,O
350,in,O
350,the,O
350,transverse,O
350,region,O
350,is,O
350,particularly,O
350,sensitive,O
350,to,O
350,MPI,O
350,.,O
351,A,O
351,search,O
351,for,O
351,long-lived,O
351,W,B-PARTICLE
351,boson,I-PARTICLE
351,decaying,O
351,inside,O
351,the,O
351,SND@LHC,B-DETECTOR
351,detector,O
351,volume,O
351,is,O
351,conducted,O
351,at,O
351,Large,B-FACILITY
351,Hadron,I-FACILITY
351,Collider,I-FACILITY
351,.,O
351,The,O
351,COMPASS,B-EXPERIMENT
351,experiment,I-EXPERIMENT
351,targets,O
351,pp,B-COLLISION
351,collisions,I-COLLISION
351,at,O
351,100,B-ENERGY
351,TeV,I-ENERGY
351,and,O
351,requires,O
351,displaced,O
351,vertex,O
351,signatures,O
351,.,O
351,No,O
351,excess,O
351,is,O
351,observed,O
351,over,O
351,the,O
351,Standard,O
351,Model,O
351,background,O
351,.,O
351,Model-independent,O
351,limits,O
351,are,O
351,placed,O
351,on,O
351,the,O
351,production,O
351,cross,O
351,section,O
351,times,O
351,branching,O
351,fraction,O
351,.,O
352,A,O
352,precise,O
352,measurement,O
352,of,O
352,positron,B-PARTICLE
352,decay,O
352,branching,O
352,fractions,O
352,is,O
352,performed,O
352,by,O
352,the,O
352,LHCb,B-EXPERIMENT
352,experiment,I-EXPERIMENT
352,using,O
352,NA62,B-DETECTOR
352,data,O
352,at,O
352,Large,B-FACILITY
352,Hadron,I-FACILITY
352,Collider,I-FACILITY
352,.,O
352,The,O
352,analysis,O
352,uses,O
352,Pb-Pb,B-COLLISION
352,collisions,I-COLLISION
352,at,O
352,14,B-ENERGY
352,TeV,I-ENERGY
352,and,O
352,employs,O
352,a,O
352,full,O
352,amplitude,O
352,analysis,O
352,.,O
352,Results,O
352,improve,O
352,upon,O
352,previous,O
352,measurements,O
352,by,O
352,a,O
352,factor,O
352,of,O
352,three,O
352,.,O
352,No,O
352,evidence,O
352,for,O
352,CP,O
352,violation,O
352,is,O
352,observed,O
352,.,O
353,This,O
353,Letter,O
353,reports,O
353,the,O
353,observation,O
353,of,O
353,Xi,B-PARTICLE
353,baryon,I-PARTICLE
353,production,O
353,in,O
353,association,O
353,with,O
353,electroweak,O
353,bosons,O
353,in,O
353,Pb-Pb,B-COLLISION
353,collisions,I-COLLISION
353,at,O
353,200,B-ENERGY
353,GeV,I-ENERGY
353,.,O
353,The,O
353,T2K,B-DETECTOR
353,detector,O
353,at,O
353,Jefferson,B-FACILITY
353,Laboratory,I-FACILITY
353,is,O
353,used,O
353,in,O
353,the,O
353,D0,B-EXPERIMENT
353,experiment,I-EXPERIMENT
353,analysis,O
353,.,O
353,A,O
353,multivariate,O
353,discriminant,O
353,separates,O
353,signal,O
353,from,O
353,the,O
353,dominant,O
353,proton,B-PARTICLE
353,background,O
353,.,O
353,The,O
353,signal,O
353,strength,O
353,is,O
353,measured,O
353,with,O
353,a,O
353,relative,O
353,uncertainty,O
353,of,O
35300%,12%,O
353,.,O
354,The,O
354,T2K,B-EXPERIMENT
354,experiment,I-EXPERIMENT
354,at,O
354,Brookhaven,B-FACILITY
354,National,I-FACILITY
354,Laboratory,I-FACILITY
354,presents,O
354,a,O
354,measurement,O
354,of,O
354,gluon,B-PARTICLE
354,forward-backward,O
354,asymmetry,O
354,in,O
354,electron-positron,B-COLLISION
354,collisions,I-COLLISION
354,at,O
354,7,B-ENERGY
354,TeV,I-ENERGY
354,.,O
354,The,O
354,D0,B-DETECTOR
354,detector,O
354,provides,O
354,excellent,O
354,lepton,O
354,reconstruction,O
354,efficiency,O
354,.,O
354,Results,O
354,are,O
354,compared,O
354,with,O
354,NNLO,O
354,QCD,O
354,plus,O
354,NLO,O
354,EW,O
354,calculations,O
354,.,O
354,Deviations,O
354,from,O
354,Standard,O
354,Model,O
354,predictions,O
354,are,O
354,below,O
354,1.5,O
354,sigma,O
354,.,O
355,We,O
355,report,O
355,a,O
355,new,O
355,measurement,O
355,of,O
355,the,O
355,chargino,B-PARTICLE
355,mass,O
355,using,O
355,the,O
355,SND@LHC,B-DETECTOR
355,detector,O
355,at,O
355,DESY,B-FACILITY
355,.,O
355,The,O
355,KLOE-2,B-EXPERIMENT
355,experiment,I-EXPERIMENT
355,analyses,O
355,nucleus-nucleus,B-COLLISION
355,collisions,I-COLLISION
355,data,O
355,at,O
355,200,B-ENERGY
355,GeV,I-ENERGY
355,in,O
355,the,O
355,dilepton,O
355,decay,O
355,channel,O
355,.,O
355,A,O
355,template,O
355,fit,O
355,to,O
355,the,O
355,invariant,O
355,mass,O
355,distribution,O
355,yields,O
355,a,O
355,precision,O
355,of,O
35500.00%,0.20%,O
355,.,O
355,This,O
355,represents,O
355,the,O
355,most,O
355,precise,O
355,single-experiment,O
355,measurement,O
355,to,O
355,date,O
355,.,O
356,The,O
356,CMS,B-EXPERIMENT
356,experiment,I-EXPERIMENT
356,presents,O
356,a,O
356,search,O
356,for,O
356,pair-produced,O
356,chargino,B-PARTICLE
356,in,O
356,pp,B-COLLISION
356,collisions,I-COLLISION
356,at,O
356,6.5,B-ENERGY
356,TeV,I-ENERGY
356,with,O
356,the,O
356,ATLAS,B-DETECTOR
356,detector,O
356,at,O
356,Brookhaven,B-FACILITY
356,National,I-FACILITY
356,Laboratory,I-FACILITY
356,.,O
356,Candidate,O
356,events,O
356,require,O
356,at,O
356,least,O
356,four,O
356,jets,O
356,and,O
356,large,O
356,missing,O
356,transverse,O
356,energy,O
356,.,O
356,The,O
356,observed,O
356,yield,O
356,is,O
356,consistent,O
356,with,O
356,the,O
356,Standard,O
356,Model,O
356,background,O
356,estimate,O
356,.,O
356,Exclusion,O
356,limits,O
356,are,O
356,derived,O
356,in,O
356,the,O
356,context,O
356,of,O
356,simplified,O
356,supersymmetric,O
356,models,O
356,.,O
357,A,O
357,differential,O
357,cross-section,O
357,measurement,O
357,of,O
357,strange,B-PARTICLE
357,quark,I-PARTICLE
357,production,O
357,in,O
357,Au-Au,B-COLLISION
357,collisions,I-COLLISION
357,at,O
357,3.5,B-ENERGY
357,TeV,I-ENERGY
357,is,O
357,presented,O
357,using,O
357,the,O
357,COMPASS,B-DETECTOR
357,detector,O
357,.,O
357,The,O
357,analysis,O
357,exploits,O
357,heavy-ion,B-COLLISION
357,collisions,I-COLLISION
357,data,O
357,collected,O
357,at,O
357,SPS,B-FACILITY
357,during,O
357,the,O
357,LHC,B-FACILITY
357,Run,O
357,2,O
357,period,O
357,.,O
357,The,O
357,SND@LHC,B-EXPERIMENT
357,experiment,I-EXPERIMENT
357,results,O
357,are,O
357,unfolded,O
357,to,O
357,the,O
357,particle,O
357,level,O
357,and,O
357,compared,O
357,to,O
357,Monte,O
357,Carlo,O
357,generators,O
357,.,O
357,NLO+PS,O
357,predictions,O
357,describe,O
357,the,O
357,data,O
357,well,O
357,.,O
358,We,O
358,study,O
358,the,O
358,suppression,O
358,of,O
358,gluon,B-PARTICLE
358,yields,O
358,in,O
358,Au-Au,B-COLLISION
358,collisions,I-COLLISION
358,at,O
358,7,B-ENERGY
358,TeV,I-ENERGY
358,relative,O
358,to,O
358,proton-antiproton,B-COLLISION
358,collisions,I-COLLISION
358,using,O
358,the,O
358,SND@LHC,B-DETECTOR
358,detector,O
358,.,O
358,Data,O
358,from,O
358,the,O
358,NA62,B-EXPERIMENT
358,experiment,I-EXPERIMENT
358,at,O
358,SPS,B-FACILITY
358,are,O
358,compared,O
358,to,O
358,perturbative,O
358,QCD,O
358,calculations,O
358,including,O
358,nuclear,O
358,effects,O
358,.,O
358,A,O
358,strong,O
358,suppression,O
358,is,O
358,observed,O
358,at,O
358,high,O
358,transverse,O
358,momenta,O
358,.,O
358,Results,O
358,are,O
358,consistent,O
358,with,O
358,parton,O
358,energy,O
358,loss,O
358,in,O
358,a,O
358,deconfined,O
358,medium,O
358,.,O
359,Elliptic,O
359,flow,O
359,measurements,O
359,of,O
359,W,B-PARTICLE
359,boson,I-PARTICLE
359,in,O
359,Xe-Xe,B-COLLISION
359,collisions,I-COLLISION
359,at,O
359,200,B-ENERGY
359,GeV,I-ENERGY
359,are,O
359,reported,O
359,by,O
359,the,O
359,NOvA,B-EXPERIMENT
359,experiment,I-EXPERIMENT
359,.,O
359,Data,O
359,collected,O
359,at,O
359,CERN,B-FACILITY
359,with,O
359,the,O
359,D0,B-DETECTOR
359,detector,O
359,span,O
359,multiple,O
359,centrality,O
359,classes,O
359,.,O
359,The,O
359,azimuthal,O
359,anisotropy,O
359,coefficients,O
359,are,O
359,extracted,O
359,using,O
359,the,O
359,two-particle,O
359,cumulant,O
359,method,O
359,.,O
359,Results,O
359,are,O
359,compared,O
359,with,O
359,viscous,O
359,hydrodynamic,O
359,calculations,O
359,.,O
360,The,O
360,COMPASS,B-DETECTOR
360,detector,O
360,at,O
360,SLAC,B-FACILITY
360,National,I-FACILITY
360,Accelerator,I-FACILITY
360,Laboratory,I-FACILITY
360,measures,O
360,Z,B-PARTICLE
360,boson,I-PARTICLE
360,production,O
360,cross,O
360,sections,O
360,differentially,O
360,in,O
360,rapidity,O
360,and,O
360,transverse,O
360,momentum,O
360,.,O
360,The,O
360,ALICE,B-EXPERIMENT
360,experiment,I-EXPERIMENT
360,uses,O
360,Pb-Pb,B-COLLISION
360,collisions,I-COLLISION
360,at,O
360,5.02,B-ENERGY
360,TeV,I-ENERGY
360,corresponding,O
360,to,O
360,5.4,O
360,fb-1,O
360,.,O
360,PDF-sensitive,O
360,observables,O
360,are,O
360,constructed,O
360,and,O
360,compared,O
360,with,O
360,theoretical,O
360,predictions,O
360,.,O
360,These,O
360,data,O
360,will,O
360,constrain,O
360,next-generation,O
360,parton,O
360,distribution,O
360,functions,O
360,.,O
361,The,O
361,LHCf,B-EXPERIMENT
361,experiment,I-EXPERIMENT
361,reports,O
361,a,O
361,measurement,O
361,of,O
361,the,O
361,Lambda,B-PARTICLE
361,baryon,I-PARTICLE
361,production,O
361,cross,O
361,section,O
361,in,O
361,Xe-Xe,B-COLLISION
361,collisions,I-COLLISION
361,at,O
361,centre-of-mass,O
361,energies,O
361,of,O
361,900,B-ENERGY
361,GeV,I-ENERGY
361,and,O
361,7,B-ENERGY
361,TeV,I-ENERGY
361,.,O
361,Data,O
361,collected,O
361,with,O
361,the,O
361,T2K,B-DETECTOR
361,detector,O
361,at,O
361,RHIC,B-FACILITY
361,are,O
361,used,O
361,.,O
361,The,O
361,ratio,O
361,of,O
361,cross,O
361,sections,O
361,is,O
361,found,O
361,to,O
361,be,O
361,in,O
361,agreement,O
361,with,O
361,NNLO,O
361,predictions,O
361,.,O
361,Parton,O
361,distribution,O
361,function,O
361,uncertainties,O
361,are,O
361,the,O
361,dominant,O
361,systematic,O
361,.,O
362,The,O
362,D0,B-EXPERIMENT
362,experiment,I-EXPERIMENT
362,measures,O
362,the,O
362,transverse,O
362,momentum,O
362,spectrum,O
362,of,O
362,neutrino,B-PARTICLE
362,in,O
362,Pb-Pb,B-COLLISION
362,collisions,I-COLLISION
362,at,O
362,3.5,B-ENERGY
362,TeV,I-ENERGY
362,using,O
362,the,O
362,ATLAS,B-DETECTOR
362,detector,O
362,at,O
362,LEP,B-FACILITY
362,.,O
362,A,O
362,Tsallis,O
362,distribution,O
362,provides,O
362,an,O
362,excellent,O
362,description,O
362,of,O
362,the,O
362,data,O
362,below,O
362,10,O
362,GeV/c,O
362,.,O
362,Comparisons,O
362,with,O
362,PYTHIA,O
362,and,O
362,HERWIG,O
362,event,O
362,generators,O
362,are,O
362,presented,O
362,.,O
362,The,O
362,integrated,O
362,yield,O
362,is,O
362,extracted,O
362,and,O
362,compared,O
362,with,O
362,previous,O
362,measurements,O
362,.,O
363,We,O
363,present,O
363,a,O
363,search,O
363,for,O
363,Z,B-PARTICLE
363,boson,I-PARTICLE
363,production,O
363,in,O
363,Au-Au,B-COLLISION
363,collisions,I-COLLISION
363,at,O
363,a,O
363,centre-of-mass,O
363,energy,O
363,of,O
363,100,B-ENERGY
363,TeV,I-ENERGY
363,with,O
363,the,O
363,NOvA,B-DETECTOR
363,detector,O
363,.,O
363,Data,O
363,were,O
363,recorded,O
363,at,O
363,KEK,B-FACILITY
363,during,O
363,Run,O
363,2,O
363,of,O
363,the,O
363,CMS,B-EXPERIMENT
363,experiment,I-EXPERIMENT
363,.,O
363,No,O
363,significant,O
363,excess,O
363,above,O
363,the,O
363,expected,O
363,background,O
363,was,O
363,observed,O
363,.,O
363,Upper,O
363,limits,O
363,on,O
363,the,O
363,production,O
363,cross,O
363,section,O
363,are,O
363,set,O
363,at,O
36300%,95%,O
363,confidence,O
363,level,O
363,.,O
364,We,O
364,present,O
364,first,O
364,evidence,O
364,for,O
364,bottom,B-PARTICLE
364,quark,I-PARTICLE
364,production,O
364,via,O
364,vector,O
364,boson,O
364,fusion,O
364,in,O
364,deep-inelastic,B-COLLISION
364,scattering,I-COLLISION
364,at,O
364,3.5,B-ENERGY
364,TeV,I-ENERGY
364,with,O
364,the,O
364,MoEDAL,B-DETECTOR
364,detector,O
364,.,O
364,The,O
364,CDF,B-EXPERIMENT
364,experiment,I-EXPERIMENT
364,at,O
364,Tevatron,B-FACILITY
364,selects,O
364,events,O
364,with,O
364,two,O
364,forward,O
364,jets,O
364,and,O
364,the,O
364,tau,B-PARTICLE
364,lepton,I-PARTICLE
364,decay,O
364,signature,O
364,.,O
364,A,O
364,multivariate,O
364,technique,O
364,reduces,O
364,QCD,O
364,backgrounds,O
364,significantly,O
364,.,O
364,The,O
364,observed,O
364,significance,O
364,is,O
364,3.2,O
364,standard,O
364,deviations,O
364,.,O
365,We,O
365,search,O
365,for,O
365,anomalous,O
365,couplings,O
365,of,O
365,the,O
365,neutralino,B-PARTICLE
365,using,O
365,the,O
365,LHCb,B-EXPERIMENT
365,experiment,I-EXPERIMENT
365,at,O
365,RHIC,B-FACILITY
365,.,O
365,The,O
365,NOvA,B-DETECTOR
365,detector,O
365,records,O
365,Au-Au,B-COLLISION
365,collisions,I-COLLISION
365,at,O
365,200,B-ENERGY
365,GeV,I-ENERGY
365,and,O
365,reconstructs,O
365,the,O
365,chargino,B-PARTICLE
365,decay,O
365,topology,O
365,.,O
365,Wilson,O
365,coefficients,O
365,for,O
365,dimension-6,O
365,EFT,O
365,operators,O
365,are,O
365,constrained,O
365,from,O
365,the,O
365,data,O
365,.,O
365,The,O
365,results,O
365,represent,O
365,the,O
365,world's,O
365,most,O
365,stringent,O
365,constraints,O
365,on,O
365,several,O
365,operators,O
365,.,O
366,The,O
366,NA62,B-DETECTOR
366,detector,O
366,at,O
366,LHC,B-FACILITY
366,is,O
366,used,O
366,to,O
366,measure,O
366,the,O
366,inclusive,O
366,D,B-PARTICLE
366,meson,I-PARTICLE
366,production,O
366,cross,O
366,section,O
366,in,O
366,Xe-Xe,B-COLLISION
366,collisions,I-COLLISION
366,at,O
366,13,B-ENERGY
366,TeV,I-ENERGY
366,.,O
366,The,O
366,CDF,B-EXPERIMENT
366,experiment,I-EXPERIMENT
366,employs,O
366,a,O
366,track-based,O
366,approach,O
366,to,O
366,reconstruct,O
366,the,O
366,signal,O
366,.,O
366,Theoretical,O
366,predictions,O
366,from,O
366,colour-glass,O
366,condensate,O
366,models,O
366,are,O
366,compared,O
366,to,O
366,data,O
366,.,O
366,Good,O
366,agreement,O
366,is,O
366,observed,O
366,at,O
366,low,O
366,transverse,O
366,momentum,O
366,.,O
367,A,O
367,measurement,O
367,of,O
367,electron,B-PARTICLE
367,neutrino,I-PARTICLE
367,pair,O
367,production,O
367,cross,O
367,sections,O
367,in,O
367,proton-proton,B-COLLISION
367,collisions,I-COLLISION
367,at,O
367,7,B-ENERGY
367,TeV,I-ENERGY
367,is,O
367,reported,O
367,.,O
367,The,O
367,analysis,O
367,uses,O
367,the,O
367,full,O
367,dataset,O
367,collected,O
367,by,O
367,the,O
367,SND@LHC,B-DETECTOR
367,detector,O
367,at,O
367,KEK,B-FACILITY
367,.,O
367,Results,O
367,from,O
367,the,O
367,NOvA,B-EXPERIMENT
367,experiment,I-EXPERIMENT
367,are,O
367,compared,O
367,with,O
367,next-to-leading-order,O
367,QCD,O
367,calculations,O
367,.,O
367,The,O
367,measured,O
367,values,O
367,are,O
367,consistent,O
367,with,O
367,theoretical,O
367,expectations,O
367,within,O
367,uncertainties,O
367,.,O
368,The,O
368,LHCb,B-EXPERIMENT
368,experiment,I-EXPERIMENT
368,at,O
368,Jefferson,B-FACILITY
368,Laboratory,I-FACILITY
368,reports,O
368,a,O
368,search,O
368,for,O
368,strange,B-PARTICLE
368,quark,I-PARTICLE
368,pair,O
368,production,O
368,in,O
368,ion-ion,B-COLLISION
368,collisions,I-COLLISION
368,at,O
368,900,B-ENERGY
368,GeV,I-ENERGY
368,with,O
368,the,O
368,MicroBooNE,B-DETECTOR
368,detector,O
368,.,O
368,Events,O
368,are,O
368,selected,O
368,with,O
368,exactly,O
368,two,O
368,oppositely,O
368,charged,O
368,leptons,O
368,and,O
368,large,O
368,missing,O
368,transverse,O
368,energy,O
368,.,O
368,A,O
368,cut-and-count,O
368,analysis,O
368,is,O
368,performed,O
368,in,O
368,several,O
368,signal,O
368,regions,O
368,.,O
368,No,O
368,significant,O
368,deviation,O
368,from,O
368,the,O
368,expected,O
368,background,O
368,is,O
368,observed,O
368,.,O
369,We,O
369,report,O
369,evidence,O
369,for,O
369,the,O
369,associated,O
369,production,O
369,of,O
369,a,O
369,muon,B-PARTICLE
369,with,O
369,a,O
369,bottom,B-PARTICLE
369,quark,I-PARTICLE
369,in,O
369,nucleus-nucleus,B-COLLISION
369,collisions,I-COLLISION
369,at,O
369,10.6,B-ENERGY
369,TeV,I-ENERGY
369,.,O
369,The,O
369,SND@LHC,B-DETECTOR
369,detector,O
369,at,O
369,LHC,B-FACILITY
369,recorded,O
369,the,O
369,dataset,O
369,used,O
369,in,O
369,this,O
369,analysis,O
369,.,O
369,Signal,O
369,extraction,O
369,was,O
369,performed,O
369,using,O
369,a,O
369,binned,O
369,maximum-likelihood,O
369,fit,O
369,.,O
369,The,O
369,D0,B-EXPERIMENT
369,experiment,I-EXPERIMENT
369,result,O
369,establishes,O
369,this,O
369,process,O
369,at,O
369,4.2,O
369,standard,O
369,deviations,O
369,significance,O
369,.,O
370,Measurement,O
370,of,O
370,bottom,B-PARTICLE
370,quark,I-PARTICLE
370,azimuthal,O
370,correlations,O
370,in,O
370,proton-antiproton,B-COLLISION
370,collisions,I-COLLISION
370,at,O
370,100,B-ENERGY
370,TeV,I-ENERGY
370,is,O
370,presented,O
370,by,O
370,the,O
370,CDF,B-EXPERIMENT
370,experiment,I-EXPERIMENT
370,.,O
370,The,O
370,ATLAS,B-DETECTOR
370,detector,O
370,at,O
370,SLAC,B-FACILITY
370,National,I-FACILITY
370,Accelerator,I-FACILITY
370,Laboratory,I-FACILITY
370,provides,O
370,high-granularity,O
370,calorimetric,O
370,information,O
370,.,O
370,Two-particle,O
370,correlation,O
370,functions,O
370,are,O
370,measured,O
370,as,O
370,a,O
370,function,O
370,of,O
370,pseudorapidity,O
370,and,O
370,azimuth,O
370,.,O
370,Long-range,O
370,correlations,O
370,characteristic,O
370,of,O
370,collective,O
370,behaviour,O
370,are,O
370,observed,O
370,.,O
371,Measurements,O
371,of,O
371,stop,B-PARTICLE
371,squark,I-PARTICLE
371,polarisation,O
371,in,O
371,proton-proton,B-COLLISION
371,collisions,I-COLLISION
371,at,O
371,6.5,B-ENERGY
371,TeV,I-ENERGY
371,are,O
371,reported,O
371,by,O
371,the,O
371,MoEDAL,B-EXPERIMENT
371,experiment,I-EXPERIMENT
371,.,O
371,Data,O
371,collected,O
371,with,O
371,the,O
371,ALICE,B-DETECTOR
371,detector,O
371,at,O
371,Jefferson,B-FACILITY
371,Laboratory,I-FACILITY
371,correspond,O
371,to,O
371,36,O
371,fb-1,O
371,.,O
371,Angular,O
371,distributions,O
371,of,O
371,the,O
371,decay,O
371,products,O
371,are,O
371,analysed,O
371,using,O
371,a,O
371,template,O
371,fit,O
371,method,O
371,.,O
371,Results,O
371,are,O
371,consistent,O
371,with,O
371,NLO,O
371,electroweak,O
371,predictions,O
371,.,O
372,The,O
372,properties,O
372,of,O
372,the,O
372,electron,B-PARTICLE
372,neutrino,I-PARTICLE
372,are,O
372,studied,O
372,in,O
372,Pb-Pb,B-COLLISION
372,collisions,I-COLLISION
372,at,O
372,6.5,B-ENERGY
372,TeV,I-ENERGY
372,using,O
372,the,O
372,LHCb,B-DETECTOR
372,detector,O
372,.,O
372,The,O
372,SND@LHC,B-EXPERIMENT
372,experiment,I-EXPERIMENT
372,at,O
372,LEP,B-FACILITY
372,collected,O
372,a,O
372,sample,O
372,of,O
372,10^8,O
372,signal,O
372,candidates,O
372,.,O
372,Mass,O
372,",",O
372,width,O
372,",",O
372,and,O
372,coupling,O
372,measurements,O
372,are,O
372,performed,O
372,with,O
372,unprecedented,O
372,precision,O
372,.,O
372,These,O
372,results,O
